,symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,return,holding_days,holding_bars
22,SPY,2024-09-03 15:40:00,555.88,2024-09-03 16:25:00,555.65,27.831084162465185,-37.31436884520008,-0.00041375836511481356,0.03125,2
23,SPY,2024-09-03 18:05:00,553.4,2024-09-03 18:15:00,553.14,28.971444817137776,-39.56708035977317,-0.0004698229129020959,0.006944444444444444,0
24,SPY,2024-09-03 19:30:00,552.19,2024-09-03 19:40:00,550.92,28.053793897265475,-66.52365512115648,-0.0022999329940782687,0.006944444444444444,0
25,SPY,2024-09-04 15:05:00,553.39,2024-09-04 15:50:00,552.28,30.741300711371835,-68.06147709781726,-0.0020058186812194068,0.03125,2
26,SPY,2024-09-04 17:10:00,551.71,2024-09-05 13:35:00,551.42,28.581068605895492,-39.79309542418741,-0.0005256384694859451,0.8506944444444444,66
27,SPY,2024-09-05 14:35:00,552.83,2024-09-05 15:15:00,549.31,28.085690575123824,-129.70170445339136,-0.006367237667999404,0.027777777777777776,2
28,SPY,2024-09-05 17:15:00,548.51,2024-09-05 17:40:00,549.78,35.04544509308806,5.992412946467084,0.0023153634391350764,0.017361111111111112,1
29,SPY,2024-09-05 18:25:00,550.0,2024-09-06 13:30:00,551.08,28.987130025116624,-0.6263805737398798,0.0019636363636363896,0.7951388888888888,62
30,SPY,2024-09-06 13:35:00,549.23,2024-09-06 14:10:00,547.12,28.457355384175877,-91.16862682791361,-0.0038417420752689946,0.024305555555555556,1
31,SPY,2024-09-06 19:30:00,540.92,2024-09-09 14:00:00,545.36,29.880167185111667,100.0933417977285,0.008208237817052488,2.7708333333333335,216
32,SPY,2024-09-09 14:15:00,545.46,2024-09-09 15:25:00,544.2,29.71589364824124,-69.76863325420527,-0.0023099769002309367,0.04861111111111111,3
33,SPY,2024-09-09 16:10:00,546.25,2024-09-09 16:15:00,546.63,30.473051243102272,-21.718551045658387,0.0006956521739129862,0.003472222222222222,0
34,SPY,2024-09-09 17:00:00,547.41,2024-09-09 17:05:00,547.65,30.211622184400696,-25.823455059427943,0.0004384282347782431,0.003472222222222222,0
35,SPY,2024-09-09 17:15:00,547.46,2024-09-09 18:25:00,544.97,33.39063290340357,-119.51826546299708,-0.004548277499725972,0.04861111111111111,3
36,SPY,2024-09-10 13:40:00,548.51,2024-09-10 15:20:00,547.33,30.293621728617108,-68.8911089932335,-0.0021512825654955714,0.06944444444444445,5
37,SPY,2024-09-10 15:35:00,546.51,2024-09-10 16:00:00,543.77,31.136436858317765,-119.15902647241455,-0.00501363195549942,0.017361111111111112,1
38,SPY,2024-09-10 16:50:00,545.76,2024-09-10 17:00:00,545.55,28.517242076476602,-37.08822608429,-0.0003847845206684797,0.006944444444444444,0
39,SPY,2024-09-10 19:00:00,548.16,2024-09-10 19:10:00,548.43,31.50791920198615,-26.03535818322416,0.000492556917688125,0.006944444444444444,0
40,SPY,2024-09-10 19:15:00,548.37,2024-09-10 19:25:00,548.76,27.92955946261154,-19.745395285934137,0.0007111986432517536,0.006944444444444444,0
41,SPY,2024-09-11 13:30:00,546.62,2024-09-11 13:35:00,546.15,28.672451778846582,-44.77931195455676,-0.0008598294976400744,0.003472222222222222,0
42,SPY,2024-09-11 13:45:00,545.43,2024-09-11 13:50:00,545.08,30.44010168153689,-43.82202454705475,-0.0006416955429658922,0.003472222222222222,0
43,SPY,2024-09-11 16:30:00,546.69,2024-09-11 16:35:00,547.26,29.495022820293094,-15.454587923513827,0.0010426384239696773,0.003472222222222222,0
44,SPY,2024-09-12 13:45:00,553.22,2024-09-12 13:55:00,553.77,34.67438098004091,-19.313152739658108,0.0009941795307470969,0.006944444444444444,0
45,SPY,2024-09-12 15:20:00,555.51,2024-09-12 16:50:00,556.62,33.622615928421936,-0.09022225513035664,0.001998163849435741,0.0625,4
46,SPY,2024-09-12 17:05:00,557.32,2024-09-12 17:20:00,557.98,33.51282923335861,-15.261810128784418,0.0011842388573888307,0.010416666666666666,0
47,SPY,2024-09-12 18:05:00,558.56,2024-09-13 14:20:00,562.27,31.410734604299524,81.2288592037803,0.006642079633342846,0.84375,65
48,SPY,2024-09-13 14:40:00,562.39,2024-09-13 18:55:00,561.44,30.87693036355896,-63.98683586822517,-0.0016892192250927973,0.17708333333333334,13
49,SPY,2024-09-13 19:25:00,561.8,2024-09-13 19:50:00,562.17,28.600255283932075,-21.558238365367288,0.0006585973656105804,0.017361111111111112,1
50,SPY,2024-09-16 13:30:00,561.14,2024-09-16 13:50:00,562.75,28.11197592695142,13.636072351060648,0.0028691592116050213,0.013888888888888888,1
51,SPY,2024-09-16 14:00:00,562.35,2024-09-16 14:50:00,560.76,27.525289626102314,-74.61993824555975,-0.002827420645505563,0.034722222222222224,2
52,SPY,2024-09-16 15:30:00,561.25,2024-09-16 16:55:00,561.57,27.198950186655143,-21.829290738452983,0.0005701559020045988,0.059027777777777776,4
53,SPY,2024-09-16 18:15:00,562.27,2024-09-16 18:55:00,562.7,27.441426374688184,-19.06732661033675,0.0007647571451439017,0.027777777777777776,2
54,SPY,2024-09-16 19:10:00,562.09,2024-09-17 16:45:00,561.42,26.74831185091031,-47.940426381550424,-0.0011919799320394553,0.8993055555555556,70
55,SPY,2024-09-17 18:10:00,562.5,2024-09-17 18:55:00,562.01,30.024819686560075,-48.44378522158877,-0.0008711111111111558,0.03125,2
56,SPY,2024-09-17 19:15:00,562.16,2024-09-17 19:20:00,561.5,30.560697024210764,-54.47256296278647,-0.001174042977088341,0.003472222222222222,0
57,SPY,2024-09-18 14:20:00,562.56,2024-09-18 15:50:00,561.81,27.371835330755285,-51.269040341601794,-0.0013331911262798313,0.0625,4
58,SPY,2024-09-18 16:20:00,562.6,2024-09-18 16:55:00,563.62,26.629045812414613,-2.8406902101232845,0.001813011020262989,0.024305555555555556,1
59,SPY,2024-09-18 17:35:00,563.44,2024-09-18 18:40:00,563.75,29.752061363174246,-24.305537439806358,0.000550191679681955,0.04513888888888889,3
60,SPY,2024-09-18 18:55:00,563.79,2024-09-18 19:20:00,563.82,28.812679194827087,-31.60970402662315,5.321130208080227e-05,0.017361111111111112,1
61,SPY,2024-09-18 19:25:00,564.94,2024-09-18 19:40:00,561.79,33.03788918951291,-141.1715021267555,-0.005575813360711002,0.010416666666666666,0
62,SPY,2024-09-19 13:30:00,570.03,2024-09-19 13:55:00,569.6,35.418738689400065,-55.55891023784716,-0.000754346262477279,0.017361111111111112,1
63,SPY,2024-09-19 14:50:00,569.93,2024-09-19 15:30:00,570.64,27.79440735652058,-11.971311404106018,0.001245767024020461,0.027777777777777776,2
64,SPY,2024-09-19 15:50:00,570.46,2024-09-19 16:00:00,571.23,29.690129646900857,-11.041425795523537,0.001349787890474241,0.006944444444444444,0
65,SPY,2024-09-19 16:10:00,571.02,2024-09-20 13:30:00,567.99,27.117029710651988,-112.95360123227692,-0.005306294000210099,0.8888888888888888,69
66,SPY,2024-09-20 14:00:00,567.19,2024-09-20 14:15:00,567.19,27.71582026116874,-31.42455205177066,0.0,0.010416666666666666,0
67,SPY,2024-09-20 14:55:00,566.39,2024-09-20 15:05:00,566.31,26.40313955004906,-32.00202271922535,-0.00014124543159310665,0.006944444444444444,0
68,SPY,2024-09-20 17:00:00,568.01,2024-09-20 18:05:00,566.83,27.216149459088175,-62.953489427514796,-0.00207742821429191,0.04513888888888889,3
69,SPY,2024-09-20 18:20:00,566.7,2024-09-20 18:45:00,566.66,31.389317330706035,-36.811926739905175,-7.058408328930454e-05,0.017361111111111112,1
70,SPY,2024-09-20 19:00:00,567.66,2024-09-23 14:00:00,569.29,28.375317924420465,13.960352519159642,0.0028714371278582007,2.7916666666666665,217
71,SPY,2024-09-23 15:40:00,569.86,2024-09-23 17:30:00,569.2,26.999683491674105,-48.54086257158451,-0.001158179201909193,0.0763888888888889,5
72,SPY,2024-09-23 17:35:00,568.92,2024-09-23 17:55:00,569.3,33.08001994932985,-25.075670678204915,0.0006679322224565354,0.013888888888888888,1
73,SPY,2024-09-23 18:00:00,569.04,2024-09-23 18:55:00,569.46,28.8452913387323,-20.72103060963127,0.000738085196119842,0.03819444444444445,2
74,SPY,2024-09-23 19:05:00,569.22,2024-09-24 14:35:00,567.74,26.8448121764459,-70.19682847758668,-0.002600049190119802,0.8125,63
75,SPY,2024-09-24 15:35:00,570.01,2024-09-24 19:20:00,570.68,31.608611106725252,-14.880996529078402,0.0011754179751231053,0.15625,12
76,SPY,2024-09-24 19:30:00,570.49,2024-09-24 19:55:00,571.23,31.204599675974077,-12.540778182119539,0.001297130536906943,0.017361111111111112,1
77,SPY,2024-09-25 14:10:00,571.65,2024-09-25 17:00:00,569.8,27.08855884819115,-80.96852047172251,-0.003236245954692629,0.11805555555555555,9
78,SPY,2024-09-25 17:30:00,569.4,2024-09-26 15:05:00,571.9,31.044392992682216,42.12016006502745,0.004390586582367462,0.8993055555555556,70
79,SPY,2024-09-26 15:30:00,571.06,2024-09-26 17:40:00,571.57,28.359315951586833,-17.93920796736711,0.0008930760340422061,0.09027777777777778,7
80,SPY,2024-09-26 18:50:00,572.25,2024-09-30 14:10:00,570.67,28.8487761914,-78.49086546959734,-0.002761031017911808,3.8055555555555554,296
81,SPY,2024-09-30 14:40:00,571.3,2024-09-30 15:00:00,571.64,27.49770073270652,-22.072634258918697,0.0005951339051286642,0.013888888888888888,1
82,SPY,2024-09-30 15:20:00,571.58,2024-09-30 17:25:00,571.07,25.663858866880553,-42.38563192844413,-0.0008922635501591447,0.08680555555555555,6
83,SPY,2024-09-30 17:40:00,571.26,2024-09-30 18:15:00,569.41,26.887775035055103,-80.34740961229181,-0.0032384553443266517,0.024305555555555556,1
84,SPY,2024-09-30 19:05:00,570.47,2024-09-30 19:35:00,571.58,25.813012208228105,-0.8412052833064081,0.0019457640191420378,0.020833333333333332,1
85,SPY,2024-10-01 13:35:00,570.41,2024-10-01 13:50:00,569.06,27.81376013202087,-69.18814516134444,-0.0023667186760401027,0.010416666666666666,0
86,SPY,2024-10-01 14:10:00,567.66,2024-10-01 14:45:00,567.95,27.76662784835499,-23.47202044063488,0.0005108691822570677,0.024305555555555556,1
87,SPY,2024-10-01 15:05:00,566.27,2024-10-01 15:20:00,566.66,28.201228790042965,-20.946556875907845,0.0006887173962950577,0.010416666666666666,0
88,SPY,2024-10-01 16:30:00,568.41,2024-10-01 16:50:00,568.38,27.85519227761291,-32.48449180764146,-5.277880403220525e-05,0.013888888888888888,1
89,SPY,2024-10-01 17:20:00,566.56,2024-10-01 17:30:00,567.65,27.282971415719523,-1.220431426407231,0.0019238915560577663,0.006944444444444444,0
90,SPY,2024-10-01 18:40:00,570.44,2024-10-02 13:30:00,566.8,29.767656907149025,-142.08201470403583,-0.00638103919781241,0.7847222222222222,61
91,SPY,2024-10-02 15:50:00,569.42,2024-10-02 16:55:00,567.86,28.89230280217137,-77.86915172679619,-0.0027396297987425378,0.04513888888888889,3
92,SPY,2024-10-02 17:25:00,568.43,2024-10-02 17:50:00,568.91,28.824295839792345,-18.944799859185878,0.00084443115247268,0.017361111111111112,1
93,SPY,2024-10-02 18:25:00,568.47,2024-10-02 19:10:00,569.21,33.395596853687884,-13.28646459076117,0.0013017397575949552,0.03125,2
94,SPY,2024-10-03 13:30:00,568.11,2024-10-03 13:50:00,567.4,27.09160665635043,-49.963224182019985,-0.0012497579694074057,0.013888888888888888,1
95,SPY,2024-10-03 15:00:00,566.45,2024-10-03 15:20:00,567.73,27.837940324054845,4.039500328297436,0.0022596875275839867,0.013888888888888888,1
96,SPY,2024-10-03 16:30:00,568.34,2024-10-03 17:05:00,566.07,32.56941380545694,-110.78726891602491,-0.003994088045887967,0.024305555555555556,1
97,SPY,2024-10-03 18:05:00,567.1,2024-10-04 13:45:00,572.11,25.59918255669243,98.97545349234315,0.008834420737083404,0.8194444444444444,63
98,SPY,2024-10-04 14:15:00,570.52,2024-10-04 18:55:00,571.5,33.50448491991364,-5.4420832288160454,0.0017177311925962169,0.19444444444444445,15
99,SPY,2024-10-04 19:45:00,572.57,2024-10-07 14:05:00,571.24,28.175324568730936,-69.64683161729226,-0.0023228600869763527,2.763888888888889,215
100,SPY,2024-10-07 15:00:00,570.88,2024-10-07 18:00:00,569.58,25.88337904846335,-63.11896018481093,-0.002277186098654682,0.125,9
101,SPY,2024-10-08 14:10:00,570.63,2024-10-08 18:15:00,571.93,26.97630412733524,4.2275086840600125,0.0022781837618071066,0.1701388888888889,13
102,SPY,2024-10-08 18:50:00,572.59,2024-10-09 14:45:00,574.4,32.520731812313926,21.52138778265362,0.003161075114828993,0.8298611111111112,64
103,SPY,2024-10-09 16:15:00,575.92,2024-10-09 19:30:00,577.31,40.44777361979193,9.543947858812317,0.0024135296568967846,0.13541666666666666,10
104,SPY,2024-10-10 14:10:00,576.19,2024-10-10 15:50:00,576.59,29.39746518457351,-22.12463254326576,0.00069421544976489,0.06944444444444445,5
105,SPY,2024-10-10 16:25:00,577.17,2024-10-10 18:45:00,575.22,27.60732631009373,-85.57897849862638,-0.003378553978896859,0.09722222222222222,7
106,SPY,2024-10-11 14:45:00,579.18,2024-10-11 17:40:00,579.21,28.412546787479435,-32.04482921470117,5.179736869376228e-05,0.12152777777777778,9
107,SPY,2024-10-11 18:35:00,579.16,2024-10-11 19:15:00,580.13,28.956995953807475,-5.492559228106984,0.00167483942261204,0.027777777777777776,2
108,SPY,2024-10-11 19:55:00,579.55,2024-10-14 14:30:00,583.69,26.874667261157928,79.90385986839829,0.007143473384522592,2.7743055555555554,216
109,SPY,2024-10-14 14:35:00,583.65,2024-10-14 15:55:00,583.45,26.844787850466172,-36.67847792133034,-0.00034267112139108047,0.05555555555555555,4
110,SPY,2024-10-14 17:05:00,583.78,2024-10-14 18:00:00,583.68,24.732209648954928,-31.330177524574538,-0.00017129740655730252,0.03819444444444445,2
111,SPY,2024-10-14 18:15:00,584.06,2024-10-14 18:30:00,584.13,30.727986806055252,-33.72936965068584,0.0001198507002706517,0.010416666666666666,0
112,SPY,2024-10-14 19:10:00,584.34,2024-10-15 14:30:00,582.5,30.77398028491242,-92.45788491264466,-0.003148851695930488,0.8055555555555556,62
113,SPY,2024-10-15 15:40:00,582.11,2024-10-15 18:40:00,580.52,26.844011330168062,-73.8333654442904,-0.002731442510865656,0.125,9
114,SPY,2024-10-16 14:45:00,579.87,2024-10-16 16:45:00,580.8,25.792986782993484,-5.958675172218136,0.0016038077500128978,0.08333333333333333,6
115,SPY,2024-10-16 17:15:00,581.04,2024-10-16 18:20:00,582.66,27.585983739115548,12.558868335787338,0.0027881040892192566,0.04513888888888889,3
116,SPY,2024-10-16 18:45:00,582.55,2024-10-17 15:55:00,584.72,28.669144181163208,28.701962323892076,0.003725002145738676,0.8819444444444444,68
117,SPY,2024-10-17 16:30:00,583.9,2024-10-17 18:15:00,582.62,25.157958941265875,-61.502589991503555,-0.002192156191128558,0.07291666666666667,5
118,SPY,2024-10-17 19:10:00,583.27,2024-10-17 19:55:00,582.29,25.447448036846197,-54.55927031634383,-0.0016801824198056092,0.03125,2
119,SPY,2024-10-18 13:50:00,583.23,2024-10-18 15:15:00,584.1,25.56151807572287,-7.607514207473287,0.0014916928141557317,0.059027777777777776,4
120,SPY,2024-10-18 15:45:00,583.99,2024-10-18 16:05:00,583.93,24.64240358736549,-30.243032230056997,-0.00010274148529954008,0.013888888888888888,1
121,SPY,2024-10-18 16:15:00,584.16,2024-10-18 16:40:00,584.66,29.395078015288913,-19.657527490882785,0.0008559298822239381,0.017361111111111112,1
122,SPY,2024-10-18 16:55:00,584.68,2024-10-18 18:15:00,585.17,24.829995700142298,-16.878309506049845,0.0008380652664705668,0.05555555555555555,4
123,SPY,2024-10-18 18:50:00,584.77,2024-10-21 14:45:00,582.59,27.56567544599672,-92.1960867015805,-0.0037279614207293976,2.829861111111111,220
124,SPY,2024-10-21 14:50:00,582.57,2024-10-21 15:05:00,580.96,29.435166696059685,-81.57482661370159,-0.002763616389446777,0.010416666666666666,0
125,SPY,2024-10-21 15:55:00,582.35,2024-10-21 16:00:00,582.32,25.69758434384817,-30.684397943217846,-5.151541169390317e-05,0.003472222222222222,0
126,SPY,2024-10-21 16:45:00,582.23,2024-10-21 17:10:00,583.15,25.551931715276734,-6.278540172494104,0.0015801315631278623,0.017361111111111112,1
127,SPY,2024-10-21 18:00:00,583.23,2024-10-21 18:10:00,582.85,26.884928748078273,-41.54036448518491,-0.0006515439877921025,0.006944444444444444,0
128,SPY,2024-10-21 18:20:00,582.7,2024-10-21 19:55:00,583.69,29.817608307020883,-5.271643121708621,0.001698987472112501,0.06597222222222222,5
129,SPY,2024-10-22 13:30:00,580.95,2024-10-22 13:40:00,580.92,30.933747062343556,-36.85010706644243,-5.163955589992941e-05,0.006944444444444444,0
130,SPY,2024-10-22 14:45:00,581.42,2024-10-22 17:25:00,582.66,24.991706570287185,1.8809423144193715,0.0021327095731140666,0.1111111111111111,8
131,SPY,2024-10-22 17:50:00,583.75,2024-10-22 19:30:00,583.82,24.45447146287015,-26.827929046974532,0.00011991434689506697,0.06944444444444445,5
132,SPY,2024-10-22 19:55:00,583.32,2024-10-23 13:30:00,581.44,29.549301546543585,-89.89779754405754,-0.0032229308098470355,0.7326388888888888,57
133,SPY,2024-10-23 14:55:00,580.49,2024-10-23 15:15:00,579.14,25.332727900236467,-63.5269035415713,-0.002325621457734073,0.013888888888888888,1
134,SPY,2024-10-23 16:10:00,578.78,2024-10-23 16:40:00,578.37,25.11069061062808,-39.32740013716648,-0.0007083866063097854,0.020833333333333332,1
135,SPY,2024-10-23 19:05:00,577.0,2024-10-23 19:40:00,577.98,26.666015331519585,-4.676739634191108,0.0016984402079722738,0.024305555555555556,1
136,SPY,2024-10-23 19:45:00,577.74,2024-10-24 15:45:00,577.12,34.336195741504994,-60.90083582712032,-0.0010731470903866391,0.8333333333333334,65
137,SPY,2024-10-24 16:50:00,578.72,2024-10-24 17:40:00,579.51,24.51616154502267,-9.032746572567703,0.0013650815593031496,0.034722222222222224,2
138,SPY,2024-10-24 18:00:00,578.63,2024-10-25 14:20:00,584.37,30.537092245347406,139.61083325806248,0.009919983409087063,0.8472222222222222,66
139,SPY,2024-10-25 14:45:00,583.41,2024-10-25 17:15:00,580.85,33.240574086009346,-123.69213678844244,-0.004387994720693733,0.10416666666666667,8
140,SPY,2024-10-25 17:35:00,579.84,2024-10-25 17:40:00,578.59,26.027388344918528,-62.63754948949827,-0.002155767108167783,0.003472222222222222,0
141,SPY,2024-10-25 19:10:00,579.26,2024-10-28 13:30:00,582.21,25.611752887482755,45.74674513948048,0.005092704485032629,2.763888888888889,215
142,SPY,2024-10-28 14:05:00,581.89,2024-10-29 13:30:00,578.8,26.64933371023966,-113.18028523326393,-0.0053102820120641825,0.9756944444444444,76
143,SPY,2024-10-29 15:40:00,581.32,2024-10-30 13:40:00,579.77,24.657776554272097,-66.79693604575004,-0.0026663455583845197,0.9166666666666666,71
144,SPY,2024-10-30 14:50:00,581.98,2024-10-30 16:35:00,582.53,29.09470550536678,-17.878041029332962,0.0009450496580638568,0.07291666666666667,5
145,SPY,2024-10-30 16:55:00,582.0,2024-10-30 17:30:00,580.98,26.262858132037696,-57.28924773446124,-0.001752577319587556,0.024305555555555556,1
146,SPY,2024-10-30 17:40:00,580.85,2024-10-30 18:10:00,581.51,26.553337319260905,-13.341418707152116,0.0011362658173366125,0.020833333333333332,1
147,SPY,2024-10-30 18:30:00,581.18,2024-10-31 13:30:00,574.86,25.29376184054513,-188.9227783236238,-0.010874427888089677,0.7916666666666666,61
148,SPY,2024-10-31 14:35:00,572.01,2024-10-31 15:05:00,571.07,24.75323699481964,-51.5255690453414,-0.001643327913847581,0.020833333333333332,1
149,SPY,2024-10-31 16:45:00,571.4,2024-10-31 17:05:00,571.87,25.096340493367006,-16.894056599761825,0.0008225411270563754,0.013888888888888888,1
150,SPY,2024-10-31 17:10:00,571.54,2024-10-31 18:10:00,570.3,32.86065750088271,-78.20934081363157,-0.002169576932498196,0.041666666666666664,3
151,SPY,2024-10-31 18:25:00,570.49,2024-10-31 19:05:00,571.27,25.138782547179943,-9.099453192349756,0.001367245701064057,0.027777777777777776,2
152,SPY,2024-10-31 19:35:00,570.66,2024-10-31 19:55:00,568.57,25.54672339423335,-82.42832783394442,-0.0036624259629199907,0.013888888888888888,1
153,SPY,2024-11-01 13:30:00,572.16,2024-11-01 14:20:00,574.83,26.94098218231992,40.97493933585611,0.00466652684563762,0.034722222222222224,2
154,SPY,2024-11-01 14:40:00,573.73,2024-11-01 17:40:00,571.78,28.877049035867202,-89.31637249630148,-0.003398811287539494,0.125,9
155,SPY,2024-11-01 19:20:00,572.53,2024-11-04 14:40:00,571.03,30.01176237614238,-79.27573928684069,-0.0026199500462857905,2.8055555555555554,218
156,SPY,2024-11-04 15:50:00,572.11,2024-11-04 16:30:00,570.4,27.316351491504022,-77.85787358508969,-0.002988935694184791,0.027777777777777776,2
157,SPY,2024-11-04 18:05:00,569.61,2024-11-05 14:35:00,572.53,32.36871403020328,57.47105734061188,0.0051263144958830775,0.8541666666666666,66
158,SPY,2024-11-05 16:35:00,575.21,2024-11-05 17:15:00,576.17,24.671328819425966,-4.731068505605435,0.0016689556857494292,0.027777777777777776,2
159,SPY,2024-11-05 17:30:00,575.96,2024-11-05 20:55:00,576.69,29.989172851376512,-12.679521545724128,0.0012674491284117018,0.1423611111111111,11
160,SPY,2024-11-06 14:30:00,588.28,2024-11-06 15:00:00,586.69,32.516533316346056,-89.83646071078692,-0.002702794587611246,0.020833333333333332,1
161,SPY,2024-11-06 15:50:00,586.83,2024-11-06 17:10:00,589.05,26.509301185498952,27.635656209033186,0.0037830376770102703,0.05555555555555555,4
162,SPY,2024-11-06 17:30:00,588.76,2024-11-06 18:05:00,589.7,29.106677419255746,-6.950974366493028,0.0015965758543379227,0.024305555555555556,1
163,SPY,2024-11-06 18:55:00,590.27,2024-11-06 20:05:00,590.97,25.82840060207985,-12.432475576262732,0.0011858979788910151,0.04861111111111111,3
164,SPY,2024-11-06 20:30:00,591.25,2024-11-07 14:55:00,594.0,26.537747717334575,41.467725356620576,0.0046511627906977715,0.7673611111111112,59
165,SPY,2024-11-07 15:15:00,594.16,2024-11-07 15:20:00,594.29,26.44255449863115,-27.97584479545003,0.00021879628382937,0.003472222222222222,0
166,SPY,2024-11-07 15:25:00,594.27,2024-11-07 15:40:00,594.58,24.06695936876384,-21.144398265940254,0.0005216484089725082,0.010416666666666666,0
167,SPY,2024-11-07 15:55:00,594.82,2024-11-07 16:45:00,594.95,24.296180931699546,-25.737067156662306,0.000218553511986741,0.034722222222222224,2
168,SPY,2024-11-07 17:00:00,594.87,2024-11-07 19:55:00,596.02,25.24941219052106,-1.0464361338363233,0.0019331954880899005,0.12152777777777778,9
169,SPY,2024-11-07 20:05:00,595.71,2024-11-08 15:30:00,597.63,25.0495378820859,18.169372439986546,0.0032230447701062648,0.8090277777777778,63
170,SPY,2024-11-08 15:35:00,597.43,2024-11-08 19:35:00,599.47,25.051346096747324,21.08470267857774,0.003414625981286612,0.16666666666666666,13
171,SPY,2024-11-08 19:45:00,599.21,2024-11-11 14:35:00,599.86,26.707431479453497,-14.665588513040348,0.0010847616027769291,2.7847222222222223,217
172,SPY,2024-11-11 15:20:00,599.04,2024-11-11 15:25:00,598.87,25.667889617130992,-35.09162761587868,-0.00028378739316237134,0.003472222222222222,0
173,SPY,2024-11-11 15:40:00,599.17,2024-11-11 17:35:00,598.71,23.83662237392654,-39.493023430810354,-0.0007677286913562176,0.0798611111111111,6
174,SPY,2024-11-11 17:45:00,598.39,2024-11-11 18:10:00,597.69,27.21467012793058,-51.56587553088684,-0.0011698056451476813,0.017361111111111112,1
175,SPY,2024-11-11 18:20:00,597.2,2024-11-11 19:40:00,598.23,26.383519555036404,-4.3760172522288485,0.001724715338245142,0.05555555555555555,4
176,SPY,2024-11-12 15:00:00,598.12,2024-11-12 16:05:00,597.17,31.54057459224498,-67.61488063620709,-0.0015883100381195447,0.04513888888888889,3
177,SPY,2024-11-12 16:20:00,597.06,2024-11-12 17:05:00,596.55,24.331283128434286,-41.424093469086074,-0.0008541855089940764,0.03125,2
178,SPY,2024-11-12 17:15:00,596.3,2024-11-12 17:55:00,594.67,24.4555765038406,-68.9340420626595,-0.002733523394264581,0.027777777777777776,2
179,SPY,2024-11-12 19:25:00,597.98,2024-11-12 20:05:00,598.04,25.659456618332495,-29.135850093520276,0.00010033780393992053,0.027777777777777776,2
180,SPY,2024-11-12 20:10:00,597.7,2024-11-12 20:25:00,597.39,34.24489119449019,-51.51056981610236,-0.0005186548435670568,0.010416666666666666,0
181,SPY,2024-11-12 20:30:00,597.18,2024-11-13 15:10:00,596.1,25.75637095416975,-58.50827270933769,-0.001808499949763731,0.7777777777777778,60
182,SPY,2024-11-13 16:20:00,597.49,2024-11-14 14:45:00,596.49,24.242121823819193,-53.14802813395363,-0.001673668178546972,0.9340277777777778,72
183,SPY,2024-11-14 16:35:00,596.66,2024-11-14 17:20:00,594.89,23.777711644305043,-70.3626502477,-0.0029665135923305774,0.03125,2
184,SPY,2024-11-14 17:30:00,594.5,2024-11-14 17:35:00,595.19,29.427190016246513,-14.707262571100728,0.0011606391925989001,0.003472222222222222,0
185,SPY,2024-11-14 18:30:00,594.99,2024-11-14 19:05:00,594.9,23.907620061209716,-30.582749511162547,-0.00015126304643775512,0.024305555555555556,1
186,SPY,2024-11-14 20:00:00,593.84,2024-11-14 20:15:00,594.11,29.306604207673093,-26.89249876894246,0.0004546679240198248,0.010416666666666666,0
187,SPY,2024-11-15 16:00:00,586.19,2024-11-15 16:10:00,586.56,23.918343301840043,-19.195270329129926,0.0006311946638459798,0.006944444444444444,0
188,SPY,2024-11-15 16:30:00,586.8,2024-11-15 17:10:00,585.67,23.21566926529974,-53.41355158598526,-0.0019256987048398289,0.027777777777777776,2
189,SPY,2024-11-15 18:05:00,585.41,2024-11-15 18:55:00,584.5,25.211434817050332,-52.39983690099689,-0.0015544661006815508,0.034722222222222224,2
190,SPY,2024-11-15 20:40:00,584.83,2024-11-18 15:00:00,586.76,25.672909871290095,19.4361066960264,0.003300104303814777,2.763888888888889,215
191,SPY,2024-11-18 16:45:00,588.56,2024-11-18 19:10:00,587.57,25.719202930553404,-55.67056320099255,-0.0016820714965337658,0.10069444444444445,7
192,SPY,2024-11-18 19:45:00,587.94,2024-11-18 20:25:00,588.39,23.9355236517532,-17.381776456863008,0.0007653842228798613,0.027777777777777776,2
193,SPY,2024-11-18 20:55:00,588.15,2024-11-19 14:35:00,585.29,25.25591968875797,-101.7812227418799,-0.004862705092238406,0.7361111111111112,57
194,SPY,2024-11-19 16:50:00,588.65,2024-11-19 17:30:00,589.47,26.376707036100182,-9.452106946038839,0.001393017922364903,0.027777777777777776,2
195,SPY,2024-11-19 17:50:00,589.12,2024-11-19 18:35:00,590.06,24.465366823866987,-5.860187847401903,0.0015956002172732298,0.03125,2
196,SPY,2024-11-19 18:55:00,590.9,2024-11-20 14:30:00,589.88,23.661935938712414,-52.03662249777153,-0.0017261804027753902,0.8159722222222222,63
197,SPY,2024-11-20 16:20:00,586.5,2024-11-20 16:40:00,587.36,27.871294403214627,-8.755283291098749,0.0014663256606990416,0.013888888888888888,1
198,SPY,2024-11-20 17:00:00,588.14,2024-11-20 17:50:00,587.17,25.20418474565843,-54.031542376349535,-0.0016492671812834425,0.034722222222222224,2
199,SPY,2024-11-20 18:20:00,587.34,2024-11-20 19:15:00,586.44,26.41382345007567,-54.73719623056786,-0.0015323322096230108,0.03819444444444445,2
200,SPY,2024-11-20 19:30:00,586.91,2024-11-20 19:40:00,587.67,25.466759693118174,-10.562397920270087,0.001294917449012667,0.006944444444444444,0
